        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
 12,  1,  5,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.176,     0.066,     0.000,     0.000,     0.000,   248.177,  9095.867,  2283.944,     0.000,   -11.807,    11.807,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
 12,  1,  6,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.287,     0.066,     0.000,     0.000,     0.000,   248.177, 10100.771,  2222.501,     0.000,   -11.933,    11.933,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
 12,  1,  7,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.392,     0.066,     0.000,     0.000,     0.000,   248.177, 11115.572,  2160.455,     0.000,   -12.042,    12.042,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
 12,  1,  8,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.491,     0.066,     0.000,     0.000,     0.000,   248.177, 12139.066,  2097.877,     0.000,   -12.138,    12.138,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
 12,  1,  9,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.584,     0.066,     0.000,     0.000,     0.000,   248.177, 13170.232,  2034.831,     0.000,   -12.224,    12.224,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
 12,  1, 10,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.671,     0.066,     0.000,     0.000,     0.000,   248.177, 14208.489,  1971.337,     0.000,   -12.300,    12.300,     2.179,     0.057,     2.235,     3.000,    10.263,     0.002,
 12,  2,  1,    10.029,    10.027,   681.558,   681.515,   272.983,   277.322,     0.311,     0.333,    25.357,    19.849,     0.226,     0.315,     2.753,     0.066,     0.000,     0.000,     0.000,    85.596, 15252.916,  1907.471,   -12.369,   -12.369,     0.000,     0.860,     0.056,     0.916,     3.000,    10.263,     0.002,
 12,  2,  2,    10.027,    10.025,   681.515,   681.468,   277.322,   281.682,     0.333,     0.355,    25.357,    19.821,     0.226,     0.316,     2.829,     0.066,     0.000,     0.000,     0.000,    80.428, 16302.617,  1843.300,   -12.430,   -12.430,     0.000,     0.824,     0.056,     0.880,     3.000,    10.263,     0.002,
 12,  2,  3,    10.025,    10.022,   681.468,   681.418,   281.682,   286.061,     0.355,     0.377,    25.357,    19.797,     0.226,     0.316,     2.900,     0.066,     0.000,     0.000,     0.000,    75.828, 17357.246,  1778.832,   -12.485,   -12.485,     0.000,     0.790,     0.057,     0.847,     3.000,    10.263,     0.002,
 12,  2,  4,    10.022,    10.020,   681.418,   681.365,   286.061,   290.458,     0.377,     0.399,    25.357,    19.775,     0.226,     0.317,     2.967,     0.066,     0.000,     0.000,     0.000,    71.708, 18416.320,  1714.094,   -12.534,   -12.534,     0.000,     0.758,     0.058,     0.816,     3.000,    10.263,     0.002,
 12,  2,  5,    10.020,    10.017,   681.365,   681.307,   290.458,   294.870,     0.399,     0.422,    25.357,    19.755,     0.226,     0.317,     3.029,     0.066,     0.000,     0.000,     0.000,    68.000, 19479.379,  1649.119,   -12.579,   -12.579,     0.000,     0.728,     0.059,     0.787,     3.000,    10.263,     0.002,
 12,  2,  6,    10.017,    10.014,   681.307,   681.246,   294.870,   299.296,     0.422,     0.444,    25.357,    19.737,     0.226,     0.318,     3.085,     0.066,     0.000,     0.000,     0.000,    64.645, 20546.074,  1583.925,   -12.619,   -12.619,     0.000,     0.700,     0.059,     0.759,     3.000,    10.263,     0.002,
 12,  2,  7,    10.014,    10.011,   681.246,   681.182,   299.296,   303.735,     0.444,     0.467,    25.357,    19.721,     0.226,     0.318,     3.137,     0.066,     0.000,     0.000,     0.000,    61.596, 21616.016,  1518.539,   -12.655,   -12.655,     0.000,     0.673,     0.060,     0.733,     3.000,    10.263,     0.002,
 12,  2,  8,    10.011,    10.008,   681.182,   681.113,   303.735,   308.180,     0.467,     0.490,    25.357,    19.714,     0.226,     0.318,     3.159,     0.066,     0.000,     0.000,     0.000,    58.815, 22688.658,  1452.995,   -12.671,   -12.671,     0.000,     0.648,     0.060,     0.708,     3.000,    10.263,     0.002,
 12,  2,  9,    10.008,    10.004,   681.113,   681.041,   308.180,   312.626,     0.490,     0.512,    25.357,    19.711,     0.226,     0.318,     3.165,     0.066,     0.000,     0.000,     0.000,    56.272, 23761.867,  1387.421,   -12.678,   -12.678,     0.000,     0.624,     0.061,     0.685,     3.000,    10.263,     0.002,
 12,  2, 10,    10.004,     9.998,   681.041,   680.903,   312.626,   317.074,     0.512,     0.535,    25.357,    19.710,     0.226,     0.318,     3.164,     0.066,     0.000,     0.000,     0.000,    53.935, 24835.922,  1321.792,   -12.680,   -12.680,     0.000,     0.845,     0.086,     0.931,     3.000,    10.263,     0.002,
 12,  3,  1,     9.998,     9.994,   680.903,   680.823,   317.074,   321.522,     0.535,     0.558,    25.357,    19.710,     0.226,     0.318,     3.156,     0.066,     0.000,     0.000,     0.000,    51.783, 25910.162,  1256.163,   -12.680,   -12.680,     0.000,     0.578,     0.062,     0.640,     3.000,    10.263,     0.002,
 12,  3,  2,     9.994,     9.990,   680.823,   680.739,   321.522,   325.967,     0.558,     0.580,    25.357,    19.713,     0.226,     0.318,     3.140,     0.066,     0.000,     0.000,     0.000,    49.798, 26983.793,  1190.592,   -12.674,   -12.674,     0.000,     0.557,     0.062,     0.620,     3.000,    10.263,     0.002,
 12,  3,  3,     9.990,     9.985,   680.739,   680.651,   325.967,   330.409,     0.580,     0.603,    25.357,    19.718,     0.226,     0.318,     3.118,     0.066,     0.000,     0.000,     0.000,    47.960, 28056.719,  1125.077,   -12.663,   -12.663,     0.000,     0.537,     0.063,     0.600,     3.000,    10.263,     0.002,
 12,  3,  4,     9.985,     9.981,   680.651,   680.560,   330.409,   334.845,     0.603,     0.625,    25.357,    19.725,     0.226,     0.318,     3.087,     0.066,     0.000,     0.000,     0.000,    46.255, 29128.537,  1059.641,   -12.646,   -12.646,     0.000,     0.517,     0.063,     0.580,     3.000,    10.263,     0.002,
 12,  3,  5,     9.981,     9.976,   680.560,   680.465,   334.845,   339.273,     0.625,     0.648,    25.357,    19.735,     0.226,     0.318,     3.049,     0.066,     0.000,     0.000,     0.000,    44.668, 30198.805,   994.315,   -12.624,   -12.624,     0.000,     0.498,     0.064,     0.561,     3.000,    10.263,     0.002,
 12,  3,  6,     9.976,     9.971,   680.465,   680.366,   339.273,   343.691,     0.648,     0.670,    25.357,    19.747,     0.226,     0.317,     3.002,     0.066,     0.000,     0.000,     0.000,    43.188, 31267.025,   929.129,   -12.597,   -12.597,     0.000,     0.479,     0.064,     0.543,     3.000,    10.263,     0.002,
 12,  3,  7,     9.971,     9.966,   680.366,   680.264,   343.691,   348.098,     0.670,     0.693,    25.357,    19.763,     0.226,     0.317,     2.947,     0.066,     0.000,     0.000,     0.000,    41.806, 32332.686,   864.119,   -12.562,   -12.562,     0.000,     0.460,     0.065,     0.525,     3.000,    10.263,     0.002,
 12,  3,  8,     9.966,     9.961,   680.264,   680.159,   348.098,   352.489,     0.693,     0.715,    25.357,    19.781,     0.226,     0.317,     2.883,     0.066,     0.000,     0.000,     0.000,    40.513, 33395.160,   799.323,   -12.520,   -12.520,     0.000,     0.443,     0.065,     0.508,     3.000,    10.263,     0.002,
 12,  3,  9,     9.961,     9.955,   680.159,   680.051,   352.489,   356.863,     0.715,     0.737,    25.357,    19.804,     0.226,     0.316,     2.809,     0.066,     0.000,     0.000,     0.000,    39.302, 34453.742,   734.787,   -12.469,   -12.469,     0.000,     0.425,     0.065,     0.490,     3.000,    10.263,     0.002,
 12,  3, 10,     9.955,     9.946,   680.051,   679.858,   356.863,   361.215,     0.737,     0.759,    25.357,    19.832,     0.226,     0.316,     2.726,     0.066,     0.000,     0.000,     0.000,    38.163, 35508.180,   670.533,   -12.407,   -12.407,     0.000,     0.573,     0.093,     0.665,     3.000,    10.263,     0.002,
 12,  4,  1,     9.946,     9.940,   679.858,   679.744,   361.215,   365.542,     0.759,     0.781,    25.357,    19.863,     0.226,     0.315,     2.631,     0.066,     0.000,     0.000,     0.000,    37.092, 36557.094,   606.650,   -12.336,   -12.336,     0.000,     0.390,     0.066,     0.456,     3.000,    10.263,     0.002,
 12,  4,  2,     9.940,     9.934,   679.744,   679.628,   365.542,   369.838,     0.781,     0.803,    25.357,    19.903,     0.226,     0.314,     2.525,     0.066,     0.000,     0.000,     0.000,    36.089, 37598.738,   543.246,   -12.246,   -12.246,     0.000,     0.373,     0.067,     0.439,     3.000,    10.263,     0.002,
 12,  4,  3,     9.934,     9.928,   679.628,   679.509,   369.838,   374.095,     0.803,     0.825,    25.357,    19.952,     0.226,     0.313,     2.406,     0.066,     0.000,     0.000,     0.000,    35.145, 38632.078,   480.393,   -12.137,   -12.137,     0.000,     0.355,     0.067,     0.422,     3.000,    10.263,     0.002,
 12,  4,  4,     9.928,     9.922,   679.509,   679.389,   374.095,   378.305,     0.825,     0.846,    25.357,    20.012,     0.226,     0.312,     2.272,     0.066,     0.000,     0.000,     0.000,    34.258, 39655.219,   418.218,   -12.002,   -12.002,     0.000,     0.338,     0.067,     0.405,     3.000,    10.263,     0.002,
 12,  4,  5,     9.922,     9.916,   679.389,   679.267,   378.305,   382.455,     0.846,     0.867,    25.357,    20.087,     0.226,     0.311,     2.121,     0.066,     0.000,     0.000,     0.000,    33.424, 40665.742,   356.883,   -11.833,   -11.833,     0.000,     0.320,     0.068,     0.388,     3.000,    10.263,     0.002,
 12,  4,  6,     9.916,     9.910,   679.267,   679.145,   382.455,   386.531,     0.867,     0.888,    25.357,    20.183,     0.226,     0.309,     1.952,     0.066,     0.000,     0.000,     0.000,    32.642, 41655.277,   296.931,   -11.619,   -11.619,     0.000,     0.301,     0.068,     0.370,     3.000,    10.263,     0.002,
 12,  4,  7,     9.910,     9.904,   679.145,   679.023,   386.531,   390.507,     0.888,     0.908,    25.357,    20.309,     0.226,     0.307,     1.760,     0.066,     0.000,     0.000,     0.000,    31.911, 42627.711,   238.153,   -11.336,   -11.336,     0.000,     0.282,     0.069,     0.351,     3.000,    10.263,     0.002,
 12,  4,  8,     9.904,     9.898,   679.023,   678.903,   390.507,   394.345,     0.908,     0.928,    25.357,    20.484,     0.226,     0.303,     1.538,     0.066,     0.000,     0.000,     0.000,    31.231, 43581.105,   180.713,   -10.942,   -10.942,     0.000,     0.262,     0.069,     0.331,     3.000,    10.263,     0.002,
 12,  4,  9,     9.898,     9.892,   678.903,   678.785,   394.345,   397.982,     0.928,     0.946,    25.357,    20.739,     0.226,     0.299,     1.282,     0.066,     0.000,     0.000,     0.000,    30.608, 44488.859,   126.374,   -10.369,   -10.369,     0.000,     0.239,     0.070,     0.309,     3.000,    10.263,     0.002,
 12,  4, 10,     9.892,     9.883,   678.785,   678.594,   397.982,   401.294,     0.946,     0.963,    25.357,    21.152,     0.226,     0.291,     0.978,     0.066,     0.000,     0.000,     0.000,    30.047, 45338.953,    76.087,    -9.441,    -9.441,     0.000,     0.302,     0.099,     0.401,     3.000,    10.263,     0.002,
 12,  5,  1,     9.883,     9.877,   678.594,   678.488,   401.294,   403.983,     0.963,     0.977,    25.357,    21.943,     0.226,     0.277,     0.606,     0.066,     0.000,     0.000,     0.000,    29.578, 46092.188,    32.794,    -7.666,    -7.666,     0.000,     0.189,     0.071,     0.259,     3.000,    10.263,     0.002,
 12,  5,  2,     9.877,     9.872,   678.488,   678.393,   403.983,   405.270,     0.977,     0.984,    25.357,    23.722,     0.226,     0.249,     0.190,     0.066,     0.000,     0.000,     0.000,    29.275, 46661.152,     4.995,    -3.670,    -3.670,     0.000,     0.166,     0.071,     0.237,     3.000,    10.263,     0.002,
 12,  5,  3,     9.872,     9.868,   678.393,   678.302,   405.270,   405.585,     0.984,     0.985,    25.357,    24.956,     0.226,     0.232,     0.038,     0.066,     0.000,     0.000,     0.000,    29.152, 46895.566,     0.406,    -0.899,    -0.899,     0.000,     0.154,     0.072,     0.226,     3.000,    10.263,     0.002,
 12,  5,  4,     9.868,     9.863,   678.302,   678.212,   405.585,   407.392,     0.985,     0.994,    25.357,    23.063,     0.226,     0.259,     0.306,     0.066,     0.000,     0.000,     0.000,    28.993, 46945.961,     9.120,    -5.151,    -5.151,     0.000,     0.135,     0.072,     0.207,     3.000,    10.263,     0.002,
 12,  5,  5,     9.863,    10.649,   678.212,   678.142,   407.392,   409.127,     0.994,     1.000,    25.357,    23.154,     0.226,     0.258,     0.194,     0.066,     5.992,     0.005,     0.391,    28.718, 47461.246,     0.000,    -4.946,    -4.946,     0.000,     5.113,    -0.034,     5.080,     3.000,    10.263,     0.002,
 12,  5,  6,    10.649,    12.155,   678.142,   678.074,   409.127,   410.304,     1.000,     1.000,    25.357,    23.861,     0.226,     0.247,     0.194,     0.066,    12.019,     0.010,     0.781,    28.452, 47461.867,     0.000,    -3.358,    -3.358,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  5,  7,    12.155,    13.514,   678.074,   678.005,   410.304,   411.361,     1.000,     1.000,    25.357,    24.015,     0.226,     0.245,     0.194,     0.066,    12.084,     0.010,     0.778,    28.220, 47462.488,     0.000,    -3.014,    -3.014,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  5,  8,    13.514,    14.736,   678.005,   677.937,   411.361,   412.310,     1.000,     1.000,    25.357,    24.153,     0.226,     0.243,     0.194,     0.066,    12.142,     0.010,     0.775,    28.016, 47463.117,     0.000,    -2.704,    -2.704,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  5,  9,    14.736,    15.834,   677.937,   677.868,   412.310,   413.160,     1.000,     1.000,    25.357,    24.277,     0.226,     0.241,     0.194,     0.066,    12.194,     0.010,     0.773,    27.836, 47463.746,     0.000,    -2.424,    -2.424,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  5, 10,    15.834,    16.821,   677.868,   677.755,   413.160,   413.923,     1.000,     1.000,    25.357,    24.389,     0.226,     0.240,     0.194,     0.066,    12.242,     0.010,     0.771,    27.675, 47464.578,     0.000,    -2.174,    -2.174,     0.000,     0.000,     0.105,     0.105,     3.000,    10.263,     0.002,
 12,  6,  1,    16.821,    17.708,   677.755,   677.686,   413.923,   414.606,     1.000,     1.000,    25.357,    24.489,     0.226,     0.238,     0.194,     0.066,    12.284,     0.011,     0.769,    27.533, 47465.418,     0.000,    -1.948,    -1.948,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  6,  2,    17.708,    18.504,   677.686,   677.617,   414.606,   415.218,     1.000,     1.000,    25.357,    24.579,     0.226,     0.237,     0.194,     0.066,    12.322,     0.011,     0.768,    27.407, 47466.047,     0.000,    -1.746,    -1.746,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  6,  3,    18.504,    19.218,   677.617,   677.547,   415.218,   415.767,     1.000,     1.000,    25.357,    24.660,     0.226,     0.236,     0.194,     0.066,    12.356,     0.011,     0.767,    27.296, 47466.680,     0.000,    -1.564,    -1.564,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
 12,  6,  4,    19.218,    19.857,   677.547,   677.478,   415.767,   416.259,     1.000,     1.000,    25.357,    24.733,     0.226,     0.235,     0.194,     0.066,    12.386,     0.011,     0.766,    27.196, 47467.316,     0.000,    -1.401,    -1.401,     0.000,     0.000,     0.075,     0.075,     3.000,    10.263,     0.002,
